형태소,품사,분류,카운트,상대빈도,시각화용,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,2,0.00143%,K K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
K,Alpha,교촌 전,1,0.00143%,K ,,,
KAGE,Alpha,교촌 전,1,0.00143%,KAGE ,,,
KANG,Alpha,교촌 전,1,0.00143%,KANG ,,,
KBS,Alpha,교촌 전,2,0.00143%,KBS KBS ,,,
KBS,Alpha,교촌 전,1,0.00143%,KBS ,,,
KD,Alpha,교촌 전,1,0.00143%,KD ,,,
KFC,Alpha,교촌 전,1,0.00143%,KFC ,,,
KFC,Alpha,교촌 전,1,0.00143%,KFC ,,,
KIM,Alpha,교촌 전,1,0.00143%,KIM ,,,
KIM,Alpha,교촌 전,1,0.00143%,KIM ,,,
KJ,Alpha,교촌 전,1,0.00143%,KJ ,,,
KOREA,Alpha,교촌 전,1,0.00143%,KOREA ,,,
Kane,Alpha,교촌 전,1,0.00143%,Kane ,,,
Kanehara,Alpha,교촌 전,1,0.00143%,Kanehara ,,,
Kang,Alpha,교촌 전,1,0.00143%,Kang ,,,
Kevin,Alpha,교촌 전,1,0.00143%,Kevin ,,,
Kevin,Alpha,교촌 전,1,0.00143%,Kevin ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,2,0.00143%,Kim Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kim,Alpha,교촌 전,1,0.00143%,Kim ,,,
Kimchi,Alpha,교촌 전,1,0.00143%,Kimchi ,,,
Kkkk,Alpha,교촌 전,2,0.00143%,Kkkk Kkkk ,,,
KoSungJin,Alpha,교촌 전,1,0.00143%,KoSungJin ,,,
Koo,Alpha,교촌 전,1,0.00143%,Koo ,,,
Korea,Alpha,교촌 전,1,0.00143%,Korea ,,,
Korean,Alpha,교촌 전,1,0.00143%,Korean ,,,
Korean,Alpha,교촌 전,1,0.00143%,Korean ,,,
Korean,Alpha,교촌 전,1,0.00143%,Korean ,,,
Kru,Alpha,교촌 전,1,0.00143%,Kru ,,,
Kwon,Alpha,교촌 전,1,0.00143%,Kwon ,,,
Kyochon,Alpha,교촌 전,1,0.00143%,Kyochon ,,,
Kyochon,Alpha,교촌 전,1,0.00143%,Kyochon ,,,
Kyochon,Alpha,교촌 전,2,0.00143%,Kyochon Kyochon ,,,
Kyochon,Alpha,교촌 전,1,0.00143%,Kyochon ,,,
KyungRyong,Alpha,교촌 전,1,0.00143%,KyungRyong ,,,
Kyuyoung,Alpha,교촌 전,1,0.00143%,Kyuyoung ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
L,Alpha,교촌 전,1,0.00143%,L ,,,
LDH,Alpha,교촌 전,1,0.00143%,LDH ,,,
LEARN,Alpha,교촌 전,1,0.00143%,LEARN ,,,
LEE,Alpha,교촌 전,1,0.00143%,LEE ,,,
LEE,Alpha,교촌 전,1,0.00143%,LEE ,,,
LEE,Alpha,교촌 전,1,0.00143%,LEE ,,,
LIVE,Alpha,교촌 전,2,0.00143%,LIVE LIVE ,,,
LIVE,Alpha,교촌 전,1,0.00143%,LIVE ,,,
LIVE,Alpha,교촌 전,1,0.00143%,LIVE ,,,
LO,Alpha,교촌 전,1,0.00143%,LO ,,,
Lafayet,Alpha,교촌 전,1,0.00143%,Lafayet ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
Lee,Alpha,교촌 전,1,0.00143%,Lee ,,,
LeeJoy,Alpha,교촌 전,1,0.00143%,LeeJoy ,,,
Leelu,Alpha,교촌 전,1,0.00143%,Leelu ,,,
Len,Alpha,교촌 전,1,0.00143%,Len ,,,
Let,Alpha,교촌 전,1,0.00143%,Let ,,,
Lo,Alpha,교촌 전,1,0.00143%,Lo ,,,
Log,Alpha,교촌 전,1,0.00143%,Log ,,,
Log,Alpha,교촌 전,2,0.00143%,Log Log ,,,
Log,Alpha,교촌 전,2,0.00143%,Log Log ,,,
Lucas,Alpha,교촌 전,1,0.00143%,Lucas ,,,
Luder,Alpha,교촌 전,1,0.00143%,Luder ,,,
Lulang,Alpha,교촌 전,1,0.00143%,Lulang ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,3,0.00143%,M M M ,,,
M,Alpha,교촌 전,3,0.00143%,M M M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,2,0.00143%,M M ,,,
M,Alpha,교촌 전,2,0.00143%,M M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,2,0.00143%,M M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
M,Alpha,교촌 전,1,0.00143%,M ,,,
MAD,Alpha,교촌 전,1,0.00143%,MAD ,,,
MBC,Alpha,교촌 전,1,0.00143%,MBC ,,,
MC,Alpha,교촌 전,1,0.00143%,MC ,,,
MC,Alpha,교촌 전,1,0.00143%,MC ,,,
MChungtube,Alpha,교촌 전,1,0.00143%,MChungtube ,,,
MEAL,Alpha,교촌 전,1,0.00143%,MEAL ,,,
MISUN,Alpha,교촌 전,1,0.00143%,MISUN ,,,
MK,Alpha,교촌 전,2,0.00143%,MK MK ,,,
MORE,Alpha,교촌 전,1,0.00143%,MORE ,,,
MORE,Alpha,교촌 전,6,0.00143%,MORE MORE MORE MORE MORE MORE ,,,
MOS,Alpha,교촌 전,1,0.00143%,MOS ,,,
MSG,Alpha,교촌 전,1,0.00143%,MSG ,,,
MU,Alpha,교촌 전,1,0.00143%,MU ,,,
MUKBANG,Alpha,교촌 전,1,0.00143%,MUKBANG ,,,
MUKBANG,Alpha,교촌 전,1,0.00143%,MUKBANG ,,,
MWT,Alpha,교촌 전,1,0.00143%,MWT ,,,
Make,Alpha,교촌 전,1,0.00143%,Make ,,,
Making,Alpha,교촌 전,2,0.00143%,Making Making ,,,
Mansu,Alpha,교촌 전,1,0.00143%,Mansu ,,,
Maple,Alpha,교촌 전,1,0.00143%,Maple ,,,
Mar,Alpha,교촌 전,1,0.00143%,Mar ,,,
Maria,Alpha,교촌 전,1,0.00143%,Maria ,,,
Marigold,Alpha,교촌 전,1,0.00143%,Marigold ,,,
Master,Alpha,교촌 전,1,0.00143%,Master ,,,
Matroos,Alpha,교촌 전,1,0.00143%,Matroos ,,,
Matthew,Alpha,교촌 전,1,0.00143%,Matthew ,,,
Mayz,Alpha,교촌 전,1,0.00143%,Mayz ,,,
Mc,Alpha,교촌 전,1,0.00143%,Mc ,,,
Melon,Alpha,교촌 전,1,0.00143%,Melon ,,,
Michael,Alpha,교촌 전,1,0.00143%,Michael ,,,
Michelin,Alpha,교촌 전,1,0.00143%,Michelin ,,,
Michinobu,Alpha,교촌 전,1,0.00143%,Michinobu ,,,
Mika,Alpha,교촌 전,1,0.00143%,Mika ,,,
Mikey,Alpha,교촌 전,1,0.00143%,Mikey ,,,
Min,Alpha,교촌 전,1,0.00143%,Min ,,,
Minhyuk,Alpha,교촌 전,1,0.00143%,Minhyuk ,,,
Minjjagi,Alpha,교촌 전,1,0.00143%,Minjjagi ,,,
Mir,Alpha,교촌 전,1,0.00143%,Mir ,,,
Mix,Alpha,교촌 전,1,0.00143%,Mix ,,,
Mix,Alpha,교촌 전,1,0.00143%,Mix ,,,
Mj,Alpha,교촌 전,1,0.00143%,Mj ,,,
Mocha,Alpha,교촌 전,1,0.00143%,Mocha ,,,
Mommy,Alpha,교촌 전,1,0.00143%,Mommy ,,,
MonkeySoul,Alpha,교촌 전,1,0.00143%,MonkeySoul ,,,
Moon,Alpha,교촌 전,1,0.00143%,Moon ,,,
Mr,Alpha,교촌 전,1,0.00143%,Mr ,,,
Mr,Alpha,교촌 전,1,0.00143%,Mr ,,,
Mr,Alpha,교촌 전,1,0.00143%,Mr ,,,
Mukbang,Alpha,교촌 전,1,0.00143%,Mukbang ,,,
Mukbang,Alpha,교촌 전,1,0.00143%,Mukbang ,,,
My,Alpha,교촌 전,1,0.00143%,My ,,,
Myeiod,Alpha,교촌 전,2,0.00143%,Myeiod Myeiod ,,,
Myeong,Alpha,교촌 전,1,0.00143%,Myeong ,,,
Myung,Alpha,교촌 전,1,0.00143%,Myung ,,,
Myway,Alpha,교촌 전,1,0.00143%,Myway ,,,
N,Alpha,교촌 전,1,0.00143%,N ,,,
N,Alpha,교촌 전,1,0.00143%,N ,,,
NA,Alpha,교촌 전,1,0.00143%,NA ,,,
NALU,Alpha,교촌 전,1,0.00143%,NALU ,,,
NAVIGATION,Alpha,교촌 전,3,0.00143%,NAVIGATION NAVIGATION NAVIGATION ,,,
NEW,Alpha,교촌 전,1,0.00143%,NEW ,,,
NEW,Alpha,교촌 전,1,0.00143%,NEW ,,,
NOT,Alpha,교촌 전,1,0.00143%,NOT ,,,
NOT,Alpha,교촌 전,1,0.00143%,NOT ,,,
NOW,Alpha,교촌 전,2,0.00143%,NOW NOW ,,,
NT,Alpha,교촌 전,1,0.00143%,NT ,,,
NUTS,Alpha,교촌 전,1,0.00143%,NUTS ,,,
NUTS,Alpha,교촌 전,1,0.00143%,NUTS ,,,
Name,Alpha,교촌 전,1,0.00143%,Name ,,,
Nami,Alpha,교촌 전,1,0.00143%,Nami ,,,
Nasty,Alpha,교촌 전,1,0.00143%,Nasty ,,,
New,Alpha,교촌 전,1,0.00143%,New ,,,
Newbie,Alpha,교촌 전,1,0.00143%,Newbie ,,,
News,Alpha,교촌 전,1,0.00143%,News ,,,
Nihi,Alpha,교촌 전,1,0.00143%,Nihi ,,,
No,Alpha,교촌 전,1,0.00143%,No ,,,
Noh,Alpha,교촌 전,1,0.00143%,Noh ,,,
Noon,Alpha,교촌 전,1,0.00143%,Noon ,,,
Nyangsoop,Alpha,교촌 전,1,0.00143%,Nyangsoop ,,,
O,Alpha,교촌 전,2,0.00143%,O O ,,,
O,Alpha,교촌 전,2,0.00143%,O O ,,,
O,Alpha,교촌 전,1,0.00143%,O ,,,
O,Alpha,교촌 전,1,0.00143%,O ,,,
O,Alpha,교촌 전,1,0.00143%,O ,,,
OF,Alpha,교촌 전,1,0.00143%,OF ,,,
OF,Alpha,교촌 전,1,0.00143%,OF ,,,
OH,Alpha,교촌 전,1,0.00143%,OH ,,,
OK,Alpha,교촌 전,1,0.00143%,OK ,,,
OUT,Alpha,교촌 전,1,0.00143%,OUT ,,,
OUT,Alpha,교촌 전,1,0.00143%,OUT ,,,
Oct,Alpha,교촌 전,1,0.00143%,Oct ,,,
Oh,Alpha,교촌 전,1,0.00143%,Oh ,,,
Oh,Alpha,교촌 전,1,0.00143%,Oh ,,,
Ok,Alpha,교촌 전,1,0.00143%,Ok ,,,
OnMyOwn,Alpha,교촌 전,1,0.00143%,OnMyOwn ,,,
Ou,Alpha,교촌 전,1,0.00143%,Ou ,,,
P,Alpha,교촌 전,1,0.00143%,P ,,,
P,Alpha,교촌 전,1,0.00143%,P ,,,
P,Alpha,교촌 전,1,0.00143%,P ,,,
P,Alpha,교촌 전,1,0.00143%,P ,,,
PC,Alpha,교촌 전,1,0.00143%,PC ,,,
PC,Alpha,교촌 전,1,0.00143%,PC ,,,
PHS,Alpha,교촌 전,1,0.00143%,PHS ,,,
PIJ,Alpha,교촌 전,1,0.00143%,PIJ ,,,
PIKA,Alpha,교촌 전,1,0.00143%,PIKA ,,,
PLUS,Alpha,교촌 전,1,0.00143%,PLUS ,,,
PO,Alpha,교촌 전,1,0.00143%,PO ,,,
POOL,Alpha,교촌 전,1,0.00143%,POOL ,,,
Paik,Alpha,교촌 전,1,0.00143%,Paik ,,,
Paik,Alpha,교촌 전,2,0.00143%,Paik Paik ,,,
Paik,Alpha,교촌 전,2,0.00143%,Paik Paik ,,,
Paik,Alpha,교촌 전,2,0.00143%,Paik Paik ,,,
Paik,Alpha,교촌 전,14,0.00143%,Paik Paik Paik Paik Paik Paik Paik Paik Paik Paik Paik Paik Paik Paik ,,,
Park,Alpha,교촌 전,1,0.00143%,Park ,,,
Park,Alpha,교촌 전,1,0.00143%,Park ,,,
Park,Alpha,교촌 전,1,0.00143%,Park ,,,
Passion,Alpha,교촌 전,1,0.00143%,Passion ,,,
PeNNy,Alpha,교촌 전,1,0.00143%,PeNNy ,,,
Pepper,Alpha,교촌 전,2,0.00143%,Pepper Pepper ,,,
Ping,Alpha,교촌 전,1,0.00143%,Ping ,,,
Pinned,Alpha,교촌 전,1,0.00143%,Pinned ,,,
Playlist,Alpha,교촌 전,1,0.00143%,Playlist ,,,
Please,Alpha,교촌 전,1,0.00143%,Please ,,,
PnP,Alpha,교촌 전,1,0.00143%,PnP ,,,
Post,Alpha,교촌 전,1,0.00143%,Post ,,,
Predator,Alpha,교촌 전,1,0.00143%,Predator ,,,
Ps,Alpha,교촌 전,1,0.00143%,Ps ,,,
Pulse,Alpha,교촌 전,1,0.00143%,Pulse ,,,
Pyro,Alpha,교촌 전,1,0.00143%,Pyro ,,,
Q,Alpha,교촌 전,1,0.00143%,Q ,,,
Q,Alpha,교촌 전,1,0.00143%,Q ,,,
Q,Alpha,교촌 전,1,0.00143%,Q ,,,
Quarantine,Alpha,교촌 전,1,0.00143%,Quarantine ,,,
R,Alpha,교촌 전,1,0.00143%,R ,,,
